ID,Day,Date,Time,Latitude,Longitude,DepthInKilo,Magnitude,Quality,DistanceInKilo,Direction,Volcano
1335,Tuesday,4/10/2016,6:18:53,63.983,-20.702,5.8,0.8,99,4.3,SSW,Hestfjall
1336,Tuesday,4/10/2016,6:01:51,64.632,-17.366,0.1,2.9,99,7.7,E,Bárðarbunga
1337,Tuesday,4/10/2016,4:04:53,64.05,-21.392,5.8,0.9,99,1.4,NNE,Hellisheiði
1338,Tuesday,4/10/2016,3:31:43,63.973,-20.492,2.4,1.4,99,9.1,ENE,Þjórsárbrú
1339,Tuesday,4/10/2016,3:08:23,63.934,-20.777,5.9,0.8,99,6.1,W,Þjórsárbrú
1340,Tuesday,4/10/2016,3:01:53,65.028,-16.674,3.9,2.1,99,3.5,WSW,Dreki
1341,Tuesday,4/10/2016,2:31:08,66.598,-17.791,0.4,1.1,99,11.5,ENE,Grímsey
1342,Tuesday,4/10/2016,2:16:26,66.632,-17.879,9.6,1.1,99,11.5,NNE,Grímsey
1343,Tuesday,4/10/2016,0:16:19,63.845,-22.671,1.2,0.8,99,5.3,NNE,Reykjanestá
1344,Tuesday,4/10/2016,22:37:09,64.062,-21.435,6.7,1,99,3.2,E,Litla Kaffist
1345,Tuesday,4/10/2016,20:30:59,66.647,-17.914,9.2,1.1,99,12.5,NNE,Þeistareykir
1346,Tuesday,4/10/2016,19:34:34,66.64,-17.936,10.3,1.3,99,11.4,NNE,Grímsey
1347,Tuesday,4/10/2016,19:34:28,66.633,-17.942,10.9,1.2,99,10.6,NNE,Eyjafjallajökull
1348,Tuesday,4/10/2016,19:05:00,66.635,-17.95,10.6,2.1,99,10.7,NNE,Grímsey
1349,Tuesday,4/10/2016,16:27:29,66.237,-18.344,7.5,1.2,99,7.9,NNW,Gjögurtá
1350,Tuesday,4/10/2016,15:25:50,65.033,-16.692,4.8,1.4,99,4.1,W,Dreki
1351,Tuesday,4/10/2016,13:33:08,63.632,-19.263,4.5,1.1,99,1.1,SW,Goðabunga
1352,Tuesday,4/10/2016,12:39:42,63.62,-19.079,0.1,0.3,99,4.5,NNE,Hábunga
1353,Tuesday,4/10/2016,12:37:56,63.621,-19.097,0.1,1.9,99,4.6,N,Hábunga
1354,Tuesday,4/10/2016,11:45:00,63.582,-18.807,0.1,0.4,99,14.5,E,Hábunga
1355,Tuesday,4/10/2016,11:24:21,66.582,-17.797,9.8,1.2,99,10.4,ENE,Þeistareykir
1356,Tuesday,4/10/2016,9:26:11,63.97,-22.191,12,0.6,99,3.3,NNW,Keilir
1357,Tuesday,4/10/2016,9:25:14,63.885,-22.3,0.1,1.8,99,2.3,SW,Fagradalsfjall
1358,Tuesday,4/10/2016,9:20:10,64,-22.126,5.8,0.8,99,6.1,SW,Straumsví­k
1359,Tuesday,4/10/2016,8:44:20,66.279,-17.53,13.7,1.4,99,18.7,NE,Flatey
1360,Tuesday,4/10/2016,8:42:44,66.277,-17.538,14.4,2.4,99,18.3,NE,Flatey
1361,Tuesday,4/10/2016,7:31:46,66.253,-16.439,8.8,1.5,99,5.4,S,Kópasker
1362,Tuesday,4/10/2016,6:41:58,64.615,-17.49,12.3,1.3,99,3.3,SSE,Bárðarbunga
1363,Tuesday,4/10/2016,6:18:58,63.982,-20.695,9.9,0.9,99,4.4,SSW,Hestfjall
1364,Tuesday,4/10/2016,6:18:53,63.983,-20.702,5.8,0.8,99,4.3,SSW,Hestfjall
1365,Tuesday,4/10/2016,6:01:51,64.632,-17.366,0.1,2.9,99,7.7,E,Bárðarbunga
1366,Tuesday,4/10/2016,4:04:53,64.05,-21.392,5.8,0.9,99,1.4,NNE,Hellisheiði
1367,Tuesday,4/10/2016,3:31:43,63.973,-20.492,2.4,1.4,99,9.1,ENE,Þjórsárbrú
1368,Tuesday,4/10/2016,3:08:23,63.934,-20.777,5.9,0.8,99,6.1,W,Þjórsárbrú
1369,Tuesday,4/10/2016,3:01:53,65.028,-16.674,3.9,2.1,99,3.5,WSW,Dreki
1370,Tuesday,4/10/2016,2:31:08,66.598,-17.791,0.4,1.1,99,11.5,ENE,Grímsey
1371,Tuesday,4/10/2016,2:16:26,66.632,-17.879,9.6,1.1,99,11.5,NNE,Grímsey
1372,Tuesday,4/10/2016,0:16:19,63.845,-22.671,1.2,0.8,99,5.3,NNE,Reykjanestá
1373,Tuesday,11/10/2016,23:53:06,63.617,-19.143,0.6,0.3,99,4.6,NNW,Hábunga
1374,Tuesday,11/10/2016,23:47:26,63.627,-19.129,0.1,0.5,99,5.4,NNW,Hábunga
1375,Tuesday,11/10/2016,22:10:53,63.524,-19.063,0.1,0.1,99,6.5,SSE,Hábunga
1376,Tuesday,11/10/2016,21:37:18,64.636,-17.456,0.1,1.1,99,3.4,E,Bárðarbunga
1377,Tuesday,11/10/2016,19:55:31,66.285,-17.519,12.7,0.6,99,19.5,NE,Flatey
1378,Tuesday,11/10/2016,19:52:48,66.276,-17.541,13.4,1.1,99,18.1,NE,Flatey
1379,Tuesday,11/10/2016,19:13:49,63.946,-21.429,8.5,0.5,99,1.6,WNW,Raufarhólshellir
1380,Tuesday,11/10/2016,18:31:01,66.404,-17.918,11.9,0.6,99,15.8,SSE,Grímsey
1381,Tuesday,11/10/2016,16:24:19,64.654,-17.417,4.4,1.4,99,5.5,ENE,Bárðarbunga
1382,Tuesday,11/10/2016,16:21:04,66.406,-17.892,11.5,0.6,99,15.9,SSE,Grímsey
1383,Tuesday,11/10/2016,15:45:34,66.412,-17.893,14.3,0.5,99,15.3,SSE,Grímsey
1384,Tuesday,11/10/2016,14:45:26,66.4,-17.909,11.1,0.8,99,16.3,SSE,Grímsey
1385,Tuesday,11/10/2016,14:23:44,64.013,-20.014,8.6,0.2,99,12,ESE,Árnes
1386,Tuesday,11/10/2016,14:19:44,66.4,-17.909,10.3,0.7,99,16.3,SSE,Grímsey
1387,Tuesday,11/10/2016,13:56:29,63.938,-19.907,9.2,0.6,99,12.8,W,Vatnajökull
1388,Tuesday,11/10/2016,12:59:31,63.621,-19.144,0.7,0.5,99,5,NNW,Hábunga
1389,Tuesday,11/10/2016,11:26:23,66.38,-18.718,10.6,0.4,99,28.2,NNE,Siglufjörður
1390,Tuesday,11/10/2016,11:23:35,63.618,-19.126,0.1,0.5,99,4.4,NNW,Hábunga
1391,Tuesday,11/10/2016,10:25:05,63.691,-19.293,7.3,0.3,44.8,6,NNW,Goðabunga
1392,Tuesday,11/10/2016,8:42:29,65.034,-16.697,5,0.4,99,4.4,W,Dreki
1393,Tuesday,11/10/2016,7:58:57,65.148,-16.325,15.9,0.2,99,3.1,SSE,Herðubreið
1394,Tuesday,11/10/2016,7:50:24,66.62,-17.874,9,1.2,99,10.6,NE,Grímsey
1395,Tuesday,11/10/2016,7:48:38,64.067,-18.669,5.3,0.7,99,20.9,ENE,Landmannalaugar
1396,Tuesday,11/10/2016,7:30:27,63.974,-16.664,3,0.7,99,4.7,S,Hvannadalshnður
1397,Tuesday,11/10/2016,6:12:15,65.179,-16.333,6.3,0.3,99,0.9,NE,Herðubreið
1398,Tuesday,11/10/2016,6:04:03,64.411,-17.285,2.2,1.3,99,0.9,NW,Grímsfjall
1399,Tuesday,11/10/2016,5:47:23,63.621,-19.129,0.1,1.2,99,4.8,NNW,Hábunga
1400,Tuesday,11/10/2016,4:36:35,63.623,-19.131,0.1,1.4,99,5,NNW,Hábunga
1401,Tuesday,11/10/2016,4:19:31,63.619,-19.136,0.7,0.2,99,4.7,NNW,Hábunga
1402,Tuesday,11/10/2016,3:55:59,63.531,-19.133,0.1,0,99,5.7,SSW,Hábunga
1403,Tuesday,11/10/2016,3:46:15,66.646,-17.938,11.2,0.8,99,12.1,NNE,Grímsey
1404,Tuesday,11/10/2016,3:09:00,65.712,-16.817,2.7,0.7,99,2.8,W,Krafluvirkjun
1405,Tuesday,11/10/2016,2:33:13,66.007,-17.907,9.5,0.4,99,13.9,ENE,Grenivík
1406,Tuesday,11/10/2016,2:22:26,65.024,-16.67,3.2,0.2,99,3.4,WSW,Dreki
1407,Tuesday,11/10/2016,2:12:43,63.612,-19.059,0.9,0.3,99,4.1,NNE,Hábunga
1408,Tuesday,11/10/2016,1:54:46,64.805,-16.906,5,0.7,36.87,14.6,E,Kistufell
1409,Tuesday,11/10/2016,0:59:42,64.628,-17.481,1.8,1.7,99,2.6,ESE,Bárðarbunga
1410,Tuesday,11/10/2016,0:58:32,64.636,-17.48,1.5,1.5,99,2.3,E,Bárðarbunga
1412,Tuesday,11/10/2016,16:24:19,64.668,-17.409,1,1.2,55.56,6.4,ENE,Bárðarbunga
1413,Tuesday,11/10/2016,14:45:26,66.4,-17.909,11.1,0.7,99,16.3,SSE,Herðubreið
1414,Tuesday,11/10/2016,14:23:44,64.013,-20.014,8.6,0.2,99,12,ESE,Árnes
1415,Tuesday,11/10/2016,14:19:44,66.4,-17.909,10.3,0.7,99,16.3,SSE,Grímsey
1416,Tuesday,11/10/2016,13:56:29,63.938,-19.907,9.2,0.6,99,12.8,W,Vatnajökull
1417,Tuesday,11/10/2016,12:59:31,63.621,-19.144,0.7,0.5,99,5,NNW,Hábunga
1418,Tuesday,11/10/2016,11:26:23,66.38,-18.718,10.6,0.1,99,28.2,NNE,Siglufjörður
1419,Tuesday,11/10/2016,11:23:35,63.618,-19.126,0.1,0.5,99,4.4,NNW,Hábunga
1420,Tuesday,11/10/2016,10:25:05,63.691,-19.293,7.3,0.3,44.8,6,NNW,Goðabunga
1421,Tuesday,11/10/2016,8:42:29,65.034,-16.697,5,0.4,99,4.4,W,Dreki
1422,Tuesday,11/10/2016,7:58:57,65.148,-16.325,15.9,0.2,99,3.1,SSE,Herðubreið
1423,Tuesday,11/10/2016,7:50:24,66.62,-17.874,9,1.2,99,10.6,NE,Grímsey
1424,Tuesday,11/10/2016,7:48:38,64.067,-18.669,4.5,0.8,99,20.9,ENE,Þeistareykir
1425,Tuesday,11/10/2016,7:30:27,63.974,-16.664,3,0.7,99,4.7,S,Hvannadalshnúkur
1426,Tuesday,11/10/2016,6:12:15,65.179,-16.333,6.3,0.3,99,0.9,NE,Herðubreið
1427,Tuesday,11/10/2016,6:04:03,64.411,-17.285,2.2,1.3,99,0.9,NW,Grímsfjall
1428,Tuesday,11/10/2016,5:47:23,63.621,-19.129,0.1,1.2,99,4.8,NNW,Hábunga
1429,Tuesday,11/10/2016,4:45:32,65.031,-16.666,5.1,0,99,3,WSW,Dreki
1430,Tuesday,11/10/2016,4:36:35,63.623,-19.131,0.1,1.4,99,5,NNW,Hábunga
1431,Tuesday,11/10/2016,4:19:31,63.619,-19.136,0.7,0.2,99,4.7,NNW,Hábunga
1432,Tuesday,11/10/2016,3:55:59,63.531,-19.133,0.1,0.2,99,5.7,SSW,Hábunga
1433,Tuesday,11/10/2016,3:46:15,66.646,-17.938,11.2,0.8,99,12.1,NNE,Grímsey
1434,Tuesday,11/10/2016,3:09:00,65.712,-16.817,2.7,0.7,99,2.8,W,Krafluvirkjun
1435,Tuesday,11/10/2016,2:33:13,66.007,-17.907,9.5,0.3,99,13.9,ENE,Grenivík
1436,Tuesday,11/10/2016,2:22:26,65.024,-16.67,3.2,0.2,99,3.4,WSW,Dreki
1437,Tuesday,11/10/2016,2:12:43,63.612,-19.059,0.9,0.3,99,4.1,NNE,Hábunga
1438,Tuesday,11/10/2016,1:54:46,64.805,-16.906,5,0.7,36.87,14.6,E,Kistufell
1439,Tuesday,11/10/2016,0:59:42,64.628,-17.481,1.8,1.7,99,2.6,ESE,Bárðarbunga
1440,Tuesday,11/10/2016,0:58:32,64.636,-17.48,1.5,1.5,99,2.3,E,Bárðarbunga
1442,Wednesday,5/10/2016,18:49:08,66.642,-17.923,7.4,0.1,30.29,11.8,NNE,Grímsey
1443,Wednesday,5/10/2016,16:09:27,65.102,-16.254,8.4,0.3,99,6.4,ENE,Herðubreiðarfjöll
1444,Wednesday,5/10/2016,16:04:12,65.073,-16.736,4,0.9,99,7.2,WNW,Dreki
1445,Wednesday,5/10/2016,12:21:51,66.242,-16.97,8,0.9,99,24.1,WSW,Kópasker
1446,Wednesday,5/10/2016,11:57:22,66.231,-18.328,8.6,1.5,99,7,NNW,Gjögurtá
1447,Wednesday,5/10/2016,10:43:51,63.624,-19.095,0.1,1.7,99,4.9,N,Hábunga
1448,Wednesday,5/10/2016,9:32:06,64.638,-17.522,7.1,1.2,99,0.4,SE,Bárðarbunga
1449,Wednesday,5/10/2016,8:58:17,64.622,-17.46,2.3,0.8,99,3.8,ESE,Bárðarbunga
1450,Wednesday,5/10/2016,8:31:29,64.682,-17.47,2.2,2.4,99,5.4,NNE,Bárðarbunga
1451,Wednesday,5/10/2016,8:29:49,64.684,-17.386,0.1,3,99,8.3,NE,Bárðarbunga
1452,Wednesday,5/10/2016,8:25:34,64.679,-17.486,2.4,1.5,99,4.7,NNE,Bárðarbunga
1453,Wednesday,5/10/2016,8:24:03,64.681,-17.47,2.1,1.9,99,5.3,NNE,Bárðarbunga
1454,Wednesday,5/10/2016,8:22:39,64.678,-17.454,3.5,3.8,99,5.4,NE,Bárðarbunga
1455,Wednesday,5/10/2016,8:20:08,63.647,-19.103,0.1,0.9,99,7.3,E,Goðabunga
1456,Wednesday,5/10/2016,6:48:46,63.622,-19.087,0.1,1.3,99,4.7,N,Hábunga
1457,Wednesday,5/10/2016,6:47:24,63.621,-19.095,0.1,1.2,99,4.6,N,Hábunga
1458,Wednesday,5/10/2016,5:08:27,65.194,-16.394,5.7,0.8,99,3,NW,Herðubreið
1459,Wednesday,5/10/2016,4:55:05,64.646,-17.454,7.1,2.2,99,3.6,E,Bárðarbunga
1460,Wednesday,5/10/2016,3:28:29,63.99,-20.703,5.5,0.8,99,3.6,SSW,Hestfjall
1461,Wednesday,5/10/2016,2:55:52,65.037,-16.697,5.7,0.5,99,4.3,W,Dreki
1462,Wednesday,5/10/2016,2:31:20,63.882,-22.088,4.3,1.5,99,1.3,WSW,Krýsuvík
1463,Wednesday,5/10/2016,0:37:13,65.865,-16.976,4.6,0.3,99,1.4,SW,Þeistareykir
1464,Wednesday,5/10/2016,0:34:54,66.278,-17.537,14.3,1.4,99,18.4,NE,Flatey
1465,Wednesday,5/10/2016,0:24:16,66.057,-17.288,7,0.7,99,2.9,NE,Húsavík
1466,Wednesday,5/10/2016,0:05:28,64.664,-16.684,5.9,1,99,4.4,NW,jökull
1468,Wednesday,5/10/2016,18:49:08,66.642,-17.923,7.4,0.1,34.43,11.8,NNE,Grímsey
1469,Wednesday,5/10/2016,16:09:27,65.102,-16.254,8.4,0.3,99,6.4,ENE,Herðubreiðarfjöll
1470,Wednesday,5/10/2016,16:04:12,65.073,-16.736,4,0.9,99,7.2,WNW,Dreki
1471,Wednesday,5/10/2016,12:21:51,66.242,-16.97,8,0.9,99,24.1,WSW,Kópasker
1472,Wednesday,5/10/2016,11:57:22,66.231,-18.328,8.6,1.5,99,7,NNW,Gjögurtá
1473,Wednesday,5/10/2016,10:43:51,63.624,-19.095,0.1,1.7,99,4.9,N,Hábunga
1474,Wednesday,5/10/2016,9:32:06,64.638,-17.522,7.1,1.2,99,0.4,SE,Bárðarbunga
1475,Wednesday,5/10/2016,8:58:17,64.622,-17.46,2.3,0.8,99,3.8,ESE,Bárðarbunga
1476,Wednesday,5/10/2016,8:31:29,64.682,-17.47,2.2,2.4,99,5.4,NNE,Bárðarbunga
1477,Wednesday,5/10/2016,8:29:49,64.684,-17.386,0.1,3,99,8.3,NE,Bárðarbunga
1478,Wednesday,5/10/2016,8:25:34,64.679,-17.486,2.4,1.5,99,4.7,NNE,Bárðarbunga
1479,Wednesday,5/10/2016,8:24:03,64.681,-17.47,2.1,1.9,99,5.3,NNE,Bárðarbunga
1480,Wednesday,5/10/2016,8:22:39,64.678,-17.454,3.5,3.8,99,5.4,NE,Bárðarbunga
1481,Wednesday,5/10/2016,8:20:08,63.647,-19.103,0.1,0.9,99,7.3,E,Goðabunga
1482,Wednesday,5/10/2016,6:48:46,63.622,-19.087,0.1,1.3,99,4.7,N,Hábunga
1483,Wednesday,5/10/2016,6:47:24,63.621,-19.095,0.1,1.2,99,4.6,N,Hábunga
1484,Wednesday,5/10/2016,5:08:27,65.194,-16.394,5.7,0.8,99,3,NW,Herðubreið
1485,Wednesday,5/10/2016,4:55:05,64.646,-17.454,7.1,2.2,99,3.6,E,Bárðarbunga
1486,Wednesday,5/10/2016,3:28:29,63.99,-20.703,5.5,0.8,99,3.6,SSW,Hestfjall
1487,Wednesday,5/10/2016,2:55:52,65.037,-16.697,5.7,0.5,99,4.3,W,Dreki
1488,Wednesday,5/10/2016,2:31:20,63.882,-22.088,4.3,1.5,99,1.3,WSW,Krýsuvík
1489,Wednesday,5/10/2016,0:37:13,65.865,-16.976,4.6,0.3,99,1.4,SW,Þeistareykir
1490,Wednesday,5/10/2016,0:34:54,66.278,-17.537,14.3,1.4,99,18.4,NE,Flatey
1491,Wednesday,5/10/2016,0:24:16,66.057,-17.288,7,0.7,99,2.9,NE,Húsavík
1492,Wednesday,5/10/2016,0:05:28,64.664,-16.684,5.9,1,99,4.4,NW,jökull
1493,Wednesday,5/10/2016,23:17:23,63.958,-20.132,8.9,0.2,99,10.9,SSE,Árnes
1494,Wednesday,5/10/2016,23:16:48,66.269,-16.699,5.5,0.8,99,11.6,WSW,Kópasker
1495,Wednesday,5/10/2016,22:29:47,63.619,-19.103,0.1,1.1,99,4.3,N,Hábunga
1496,Wednesday,5/10/2016,21:43:52,63.585,-18.788,0.1,0.6,99,15.4,E,Hábunga
1497,Wednesday,5/10/2016,20:22:05,63.591,-19.058,10.1,1.1,99,2.4,ENE,Hábunga
1498,Wednesday,5/10/2016,19:54:58,65.04,-16.708,4.5,0.6,99,4.8,W,Dreki
1499,Wednesday,5/10/2016,18:49:08,66.637,-17.958,10.3,1,99,10.9,NNE,Grímsey
1500,Wednesday,5/10/2016,18:43:57,65.035,-16.695,4.8,0.4,99,4.3,W,Dreki
1501,Wednesday,5/10/2016,17:08:36,66.166,-16.89,14.6,0.7,99,24.5,NE,Húsavík
1502,Wednesday,5/10/2016,16:09:27,65.102,-16.254,8.4,0.3,99,6.4,ENE,Herðubreiðarfjöll
1503,Wednesday,5/10/2016,16:04:12,65.073,-16.736,4,0.9,99,7.2,WNW,Dreki
1504,Wednesday,5/10/2016,15:29:11,65.042,-16.714,4,0.1,99,5.1,W,Dreki
1505,Wednesday,5/10/2016,12:44:05,63.691,-19.044,8,1,99,11.6,ENE,Goðabunga
1506,Wednesday,5/10/2016,12:21:51,66.242,-16.97,8,0.9,99,24.1,WSW,Kópasker
1507,Wednesday,5/10/2016,11:57:22,66.231,-18.328,8.6,1.5,99,7,NNW,Gjögurtá
1508,Wednesday,5/10/2016,10:43:51,63.624,-19.095,0.1,1.7,99,4.9,N,Hábunga
1509,Wednesday,5/10/2016,10:24:45,66.281,-17.013,10,0.4,99,25.2,W,Kópasker
1510,Wednesday,5/10/2016,9:32:06,64.638,-17.522,7.1,1.2,99,0.4,SE,Bárðarbunga
1511,Wednesday,5/10/2016,8:58:17,64.622,-17.46,2.3,0.8,99,3.8,ESE,Bárðarbunga
1512,Wednesday,5/10/2016,8:31:29,64.682,-17.47,2.2,2.4,99,5.4,NNE,Bárðarbunga
1513,Wednesday,5/10/2016,8:29:49,64.684,-17.386,0.1,3,99,8.3,NE,Bárðarbunga
1514,Wednesday,5/10/2016,8:25:34,64.679,-17.486,2.4,1.5,99,4.7,NNE,Bárðarbunga
1515,Wednesday,5/10/2016,8:24:03,64.681,-17.47,2.1,1.9,99,5.3,NNE,Bárðarbunga
1516,Wednesday,5/10/2016,8:22:39,64.678,-17.454,3.5,3.8,99,5.4,NE,Bárðarbunga
1517,Wednesday,5/10/2016,8:20:08,63.647,-19.103,0.1,0.9,99,7.3,E,Goðabunga
1518,Wednesday,5/10/2016,6:48:46,63.622,-19.087,0.1,1.3,99,4.7,N,Hábunga
1519,Wednesday,5/10/2016,6:47:24,63.621,-19.095,0.1,1.2,99,4.6,N,Hábunga
1520,Wednesday,5/10/2016,5:08:27,65.194,-16.394,5.7,0.8,99,3,NW,Herðubreið
1521,Wednesday,5/10/2016,4:55:05,64.646,-17.454,7.1,2.2,99,3.6,E,Bárðarbunga
1522,Wednesday,5/10/2016,3:28:29,63.99,-20.703,5.5,0.8,99,3.6,SSW,Hestfjall
1523,Wednesday,5/10/2016,2:55:52,65.037,-16.697,5.7,0.5,99,4.3,W,Dreki
1524,Wednesday,5/10/2016,2:31:20,63.882,-22.088,4.3,1.5,99,1.3,WSW,Krýsuvík
1525,Wednesday,5/10/2016,0:37:13,65.865,-16.976,4.6,0.3,99,1.4,SW,Þeistareykir
1526,Wednesday,5/10/2016,0:34:54,66.278,-17.537,14.3,1.4,99,18.4,NE,Flatey
1527,Wednesday,5/10/2016,0:24:16,66.057,-17.288,7,0.7,99,2.9,NE,Húsavík
1528,Wednesday,5/10/2016,0:05:28,64.664,-16.684,5.9,1,99,4.4,NW,jökull
1529,Wednesday,5/10/2016,23:17:23,63.958,-20.132,8.9,0.2,99,10.9,SSE,Árnes
1530,Wednesday,5/10/2016,23:16:48,66.269,-16.699,5.5,0.8,99,11.6,WSW,Kópasker
1532,Wednesday,12/10/2016,15:07:54,63.904,-21.956,7.6,1.1,99,5.7,ENE,Krýsuvík
1533,Wednesday,12/10/2016,15:03:09,63.646,-19.325,0.1,2.4,99,3.8,W,Goðabunga
1534,Wednesday,12/10/2016,13:40:29,63.894,-22.07,5.1,2.3,99,0.8,NNW,Krýsuvík
1535,Wednesday,12/10/2016,10:31:07,66.38,-17.001,6.2,0.9,99,26,WNW,Kópasker
1536,Wednesday,12/10/2016,10:19:08,64.68,-17.485,0.1,1.9,99,4.8,NNE,Bárðarbunga
1537,Wednesday,12/10/2016,8:03:58,65.473,-16.72,8.8,0.7,99,20.2,NW,Herðubreiðarfjöll
1538,Wednesday,12/10/2016,6:21:11,63.588,-18.848,0.1,0.2,99,12.5,E,Hábunga
1539,Wednesday,12/10/2016,5:54:22,63.652,-19.309,0.1,1.5,99,3.2,WNW,Goðabunga
1540,Wednesday,12/10/2016,5:15:00,63.58,-18.809,0.1,0.3,99,14.4,E,Hábunga
1541,Wednesday,12/10/2016,4:29:20,63.591,-18.848,0.1,0.5,99,12.5,E,Hábunga
1542,Wednesday,12/10/2016,4:18:12,64.828,-16.852,8.7,0.9,99,17.6,ENE,Kistufell
1543,Wednesday,12/10/2016,0:56:16,66.278,-17.533,13.6,1,99,18.6,NE,Flatey
1544,Wednesday,12/10/2016,0:42:36,66.173,-18.028,10,0.8,99,8.4,W,Flatey
1545,Wednesday,28/09/2016,23:38:28,63.995,-20.473,7.8,0.1,99,10.1,ESE,Hestfjall
1546,Wednesday,28/09/2016,23:33:29,64.634,-16.704,3.9,1.2,99,4,W,jökull
1547,Wednesday,28/09/2016,23:30:50,65.075,-16.09,6.4,0.2,99,8.4,ENE,Upptyppingar
1548,Wednesday,28/09/2016,23:17:48,64.675,-17.537,2.2,0.9,99,3.9,N,Bárðarbunga
1549,Wednesday,28/09/2016,23:04:36,67.249,-18.71,10,1.6,99,11.3,N,Kolbeinsey
1550,Wednesday,28/09/2016,22:58:43,63.628,-19.117,0.1,0.4,99,5.4,N,Hábunga
1551,Wednesday,28/09/2016,22:56:05,63.627,-19.129,0.1,0.8,99,5.4,NNW,Hábunga
1552,Wednesday,28/09/2016,22:53:39,67.213,-18.796,10,1.7,99,8.8,NW,Kolbeinsey
